﻿choose_trial,key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,session_trait,key_resp_5.keys,key_resp_5.rt,slider_face_judge.response,slider_face_judge.rt,key_resp_3.keys,key_resp_3.rt,face_loop.thisRepN,face_loop.thisTrialN,face_loop.thisN,face_loop.thisIndex,face_loop.ran,face_serial,image_name,isCheck,answer,check_question,participant,session,date,expName,psychopyVersion,OS,frameRate,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,session_serial,slider_judge_img
,,,,,,,,5.972222392,1.8108,space,0.3579,0,16,16,32,1,33,image/33.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,1.966666667,1.8463,space,0.3677,0,17,17,8,1,9,image/9.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,5.016666667,2.1708,space,0.4395,0,18,18,36,1,37,image/37.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,6.966666667,4.0123,space,0.3189,0,19,19,31,1,32,image/32.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,4.96111145,3.6729,space,0.2787,0,20,20,42,1,43,image/43.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,1,2.0703,space,1.0333,0,21,21,52,1,51,image/fill_img.png,1,1,请将滑块完全移动到<左边>，以示您在专心判断。,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,3,2.6109,space,0.4421,0,22,22,17,1,18,image/18.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,5.95,2.1912,space,0.4103,0,23,23,3,1,4,image/4.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,2.95,1.9906,space,0.5412,0,24,24,27,1,28,image/28.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,5.01111145,1.9581,space,0.3506,0,25,25,4,1,5,image/5.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,5.01111145,1.7701,space,1.0791,0,26,26,2,1,3,image/3.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,6.033333333,4.405,space,0.226,0,27,27,1,1,2,image/2.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,1.994444529,2.4395,space,0.1696,0,28,28,28,1,29,image/29.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,5.027778117,3.5909,space,0.2858,0,29,29,22,1,23,image/23.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,4.988889058,1.3763,space,0.5864,0,30,30,49,1,50,image/50.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,2.944444784,1.655,space,0.5385,0,31,31,20,1,21,image/21.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,3.027778117,3.4394,space,0.2923,0,32,32,6,1,7,image/7.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
