key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,slider_face_judge.response,slider_face_judge.rt,key_resp_3.keys,key_resp_3.rt,face_loop.thisRepN,face_loop.thisTrialN,face_loop.thisN,face_loop.thisIndex,face_loop.ran,face_serial,image_name,isCheck,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,session_serial,slider_judge_img
,,,,4.01690918,4.1493,space,0.6453,0,39,39,31,1,32,image/32.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,4.980533447,1.7627,space,0.3836,0,40,40,5,1,6,image/6.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,3.033149414,2.0481,space,0.5408,0,41,41,42,1,43,image/43.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,2.998874512,1.6789,space,0.3505,0,42,42,39,1,40,image/40.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,2.994759928,2.3446,space,0.4008,0,43,43,37,1,38,image/38.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,5.000929769,2.0943,space,0.5505,0,44,44,46,1,47,image/47.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,3.991650798,2.5607,space,0.3502,0,45,45,33,1,34,image/34.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,4.987834473,7.6766,space,1.361,0,46,46,15,1,16,image/16.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,3.038446859,3.3264,space,1.1668,0,47,47,52,1,59,image/59.jpg,1,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,1.984200033,2.7293,space,0.8019,0,48,48,47,1,48,image/48.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,3.991165365,3.128,space,0.3181,0,49,49,13,1,14,image/14.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,2.987943522,2.3781,space,0.5524,0,50,50,0,1,1,image/1.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,1.997254028,2.2785,space,0.5345,0,51,51,38,1,39,image/39.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,5.007416992,3.1001,space,0.5225,0,52,52,3,1,4,image/4.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,,,,,,,,,,,,,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,0,1,1,1,1,1,competent.png
,,,,4.982974447,7.8468,space,0.9236,0,0,0,0,1,1,image/1.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,4.00594401,4.1562,space,0.4605,0,1,1,49,1,50,image/50.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,4.00594401,1.6303,space,0.816,0,2,2,45,1,46,image/46.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,4.00594401,1.397,space,2.5267,0,3,3,46,1,47,image/47.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,5.005389811,2.4284,space,0.4782,0,4,4,12,1,13,image/13.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
