choose_trial,key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,session_trait,slider_face_judge.response,slider_face_judge.rt,key_resp_3.keys,key_resp_3.rt,face_loop.thisRepN,face_loop.thisTrialN,face_loop.thisN,face_loop.thisIndex,face_loop.ran,face_serial,image_name,isCheck,answer,check_question,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,session.order,session_serial,slider_judge_img,face_loop.order
,,,,,,,,,,0,17,17,49,1,50,image/50.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,17,17,49,1,50,image/50.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,17,17,49,1,50,image/50.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,18,18,39,1,40,image/40.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,18,18,39,1,40,image/40.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,18,18,39,1,40,image/40.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,19,19,16,1,17,image/17.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,19,19,16,1,17,image/17.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,19,19,16,1,17,image/17.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,20,20,17,1,18,image/18.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,20,20,17,1,18,image/18.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,20,20,17,1,18,image/18.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,21,21,48,1,49,image/49.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,21,21,48,1,49,image/49.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,21,21,48,1,49,image/49.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,22,22,15,1,16,image/16.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,22,22,15,1,16,image/16.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,22,22,15,1,16,image/16.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,23,23,43,1,44,image/44.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,23,23,43,1,44,image/44.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,23,23,43,1,44,image/44.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,24,24,41,1,42,image/42.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,24,24,41,1,42,image/42.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,24,24,41,1,42,image/42.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,25,25,34,1,35,image/35.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,25,25,34,1,35,image/35.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,25,25,34,1,35,image/35.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,26,26,6,1,7,image/7.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,26,26,6,1,7,image/7.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,26,26,6,1,7,image/7.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,27,27,19,1,20,image/20.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,27,27,19,1,20,image/20.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,27,27,19,1,20,image/20.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,28,28,31,1,32,image/32.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,28,28,31,1,32,image/32.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,28,28,31,1,32,image/32.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,29,29,14,1,15,image/15.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,29,29,14,1,15,image/15.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,29,29,14,1,15,image/15.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,30,30,26,1,27,image/27.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,30,30,26,1,27,image/27.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,30,30,26,1,27,image/27.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,31,31,50,1,51,image/51.jpg,1,5,Please drag the slider to around 5 to indicate that you are paying attention,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,31,31,50,1,51,image/51.jpg,1,5,Please drag the slider to around 5 to indicate that you are paying attention,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,31,31,50,1,51,image/51.jpg,1,5,Please drag the slider to around 5 to indicate that you are paying attention,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,32,32,11,1,12,image/12.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,32,32,11,1,12,image/12.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,32,32,11,1,12,image/12.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,33,33,24,1,25,image/25.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,33,33,24,1,25,image/25.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,33,33,24,1,25,image/25.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,34,34,47,1,48,image/48.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,34,34,47,1,48,image/48.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,34,34,47,1,48,image/48.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,35,35,44,1,45,image/45.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,35,35,44,1,45,image/45.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,35,35,44,1,45,image/45.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,36,36,29,1,30,image/30.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,36,36,29,1,30,image/30.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,36,36,29,1,30,image/30.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,37,37,7,1,8,image/8.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,37,37,7,1,8,image/8.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,37,37,7,1,8,image/8.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,38,38,27,1,28,image/28.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,38,38,27,1,28,image/28.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,38,38,27,1,28,image/28.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,39,39,45,1,46,image/46.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,39,39,45,1,46,image/46.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,39,39,45,1,46,image/46.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,40,40,22,1,23,image/23.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,40,40,22,1,23,image/23.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,40,40,22,1,23,image/23.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,41,41,2,1,3,image/3.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,41,41,2,1,3,image/3.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,41,41,2,1,3,image/3.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,42,42,36,1,37,image/37.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,42,42,36,1,37,image/37.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,42,42,36,1,37,image/37.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,43,43,38,1,39,image/39.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,43,43,38,1,39,image/39.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,43,43,38,1,39,image/39.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,44,44,37,1,38,image/38.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,44,44,37,1,38,image/38.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,44,44,37,1,38,image/38.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,45,45,40,1,41,image/41.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,45,45,40,1,41,image/41.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,45,45,40,1,41,image/41.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,46,46,4,1,5,image/5.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,46,46,4,1,5,image/5.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,46,46,4,1,5,image/5.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,47,47,25,1,26,image/26.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,47,47,25,1,26,image/26.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,47,47,25,1,26,image/26.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,48,48,18,1,19,image/19.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,48,48,18,1,19,image/19.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,48,48,18,1,19,image/19.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,49,49,13,1,14,image/14.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,49,49,13,1,14,image/14.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,49,49,13,1,14,image/14.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,50,50,20,1,21,image/21.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,50,50,20,1,21,image/21.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,50,50,20,1,21,image/21.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,51,51,46,1,47,image/47.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,51,51,46,1,47,image/47.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,51,51,46,1,47,image/47.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,52,52,30,1,31,image/31.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,52,52,30,1,31,image/31.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,52,52,30,1,31,image/31.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,,2,trustworthy.png,
,,,,,friendly,3.823230794,1.715,space,0.1047,0,0,0,49,1,50,image/50.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,4.191553548,1.3482,space,0.2666,0,1,1,13,1,14,image/14.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,2,2,45,1,46,image/46.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,2,2,45,1,46,image/46.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,2,2,45,1,46,image/46.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,3,3,17,1,18,image/18.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,3,3,17,1,18,image/18.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,3,3,17,1,18,image/18.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,4,4,15,1,16,image/16.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,4,4,15,1,16,image/16.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,4,4,15,1,16,image/16.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,5,5,43,1,44,image/44.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
,,,,,,,,,,0,5,5,43,1,44,image/44.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,3,3,3,1,3,3,friendly.png,52
