key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,slider_face_judge.response,slider_face_judge.rt,key_resp_3.keys,key_resp_3.rt,face_loop.thisRepN,face_loop.thisTrialN,face_loop.thisN,face_loop.thisIndex,face_loop.ran,face_serial,image_name,isCheck,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,session_serial,slider_judge_img
,,,,4.986666667,1.704,space,0.816,0,41,41,11,1,12,image/12.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,3.04,4.021,space,1.963,0,42,42,47,1,48,image/48.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,2.946666667,2.72,space,2.201,0,43,43,5,1,6,image/6.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,4.013333333,1.805,space,0.516,0,44,44,15,1,16,image/16.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,5,2.753,space,1.54,0,45,45,50,1,51,image/51.jpg,1,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,4.96,3.921,space,0.908,0,46,46,52,1,59,image/59.jpg,1,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,2.973333333,3.225,space,0.738,0,47,47,21,1,22,image/22.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,2.986666667,4.62,space,2.454,0,48,48,37,1,38,image/38.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,2.986666667,3.556,space,0.704,0,49,49,38,1,39,image/39.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,3.98,1.902,space,0.555,0,50,50,34,1,35,image/35.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,3.973333333,2.388,space,0.288,0,51,51,18,1,19,image/19.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,6.013333333,4.556,space,0.222,0,52,52,33,1,34,image/34.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,0,1,1,3,1,3,friendly.png
,,,,1.973333333,6.595,space,0.471,0,0,0,14,1,15,image/15.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,6,3.957,space,0.254,0,1,1,20,1,21,image/21.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,4.973333333,3.772,space,0.388,0,2,2,25,1,26,image/26.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,5.013333333,3.091,space,0.651,0,3,3,44,1,45,image/45.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,4,3.491,space,0.221,0,4,4,24,1,25,image/25.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,4.946666667,2.856,space,0.452,0,5,5,29,1,30,image/30.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,1.986666667,4.858,space,0.305,0,6,6,37,1,38,image/38.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
