﻿choose_trial,key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,session_trait,key_resp_5.keys,key_resp_5.rt,slider_face_judge.response,slider_face_judge.rt,key_resp_3.keys,key_resp_3.rt,face_loop.thisRepN,face_loop.thisTrialN,face_loop.thisN,face_loop.thisIndex,face_loop.ran,face_serial,image_name,isCheck,answer,check_question,participant,session,date,expName,psychopyVersion,OS,frameRate,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,session_serial,slider_judge_img
,,,,,,,,5.005555725,2.3315,space,1.184,0,7,7,30,1,31,image/31.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,6.01111145,1.6373,space,0.3707,0,8,8,25,1,26,image/26.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,2.994444784,1.8561,space,0.2699,0,9,9,2,1,3,image/3.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,2.994444784,1.3228,space,0.5251,0,10,10,23,1,24,image/24.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,4.955555725,2.0154,space,0.3258,0,11,11,5,1,6,image/6.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,2.977778117,2.3516,space,0.2334,0,12,12,10,1,11,image/11.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,5.977778117,2.0456,space,0.426,0,13,13,34,1,35,image/35.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,3.977778117,1.7712,space,0.2887,0,14,14,29,1,30,image/30.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,4.988889058,1.7249,space,0.3175,0,15,15,17,1,18,image/18.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,4.005555725,1.9025,space,0.2851,0,16,16,47,1,48,image/48.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,6.022222392,1.7432,space,0.3509,0,17,17,49,1,50,image/50.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,6.977778117,2.508,space,0.3012,0,18,18,31,1,32,image/32.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,4.977778117,1.9708,space,0.2405,0,19,19,44,1,45,image/45.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,1.005555725,2.784,space,1.1336,0,20,20,50,1,55,image/fill_img.png,1,1,请将滑块完全移动到<左边>，以示您在专心判断。,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,2.977778117,2.5062,space,1.16,0,21,21,40,1,41,image/41.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,2.994444784,2.9353,space,0.2373,0,22,22,43,1,44,image/44.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,5.994444784,3.5412,space,2.1172,0,23,23,12,1,13,image/13.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,3.988889058,2.1527,space,0.2507,0,24,24,18,1,19,image/19.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,3.005555725,2.4137,space,0.3878,0,25,25,4,1,5,image/5.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,3.01111145,2.1069,space,0.3252,0,26,26,1,1,2,image/2.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,4.01111145,2.3217,space,0.4717,0,27,27,38,1,39,image/39.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
